customer_id,recency,frequency,amount,segment
79130,2567.9583333333335,2,20,1
79140,1054.9583333333333,3,26.666666666666668,5
79150,3081.9583333333335,1,30,1
79160,14.958333333333334,12,22.083333333333332,4
79170,3080.9583333333335,1,100,1
79180,3080.9583333333335,1,15,1
79240,3080.9583333333335,1,50,1
79250,2456.9583333333335,2,25,1
79280,2064.9583333333335,1,30,5
79310,1.9583333333333333,2,65,2
79320,2547.9583333333335,2,27.5,1
79330,3079.9583333333335,1,30,1
79340,3079.9583333333335,1,20,1
79350,1475.9583333333333,3,18.333333333333332,5
79360,14.958333333333334,9,35,4
79370,1391.9583333333333,3,43.333333333333336,5
79380,286.9583333333333,2,45,2
79390,1.9583333333333333,8,66.25,4
79400,366.9583333333333,9,48.888888888888886,4
79420,2253.9583333333335,3,33.333333333333336,1
79430,3074.9583333333335,1,25,1
79440,1370.9583333333333,5,31,5
79450,3074.9583333333335,1,10,1
79460,1076.9583333333333,2,75,5
79480,2416.9583333333335,3,58.333333333333336,1
79500,3074.9583333333335,1,500,1
79510,435.9583333333333,4,20,2
79530,3072.9583333333335,1,25,1
79540,3072.9583333333335,1,100,1
79550,3072.9583333333335,1,50,1
79560,3072.9583333333335,1,30,1
79580,3072.9583333333335,1,25,1
79590,3068.9583333333335,1,20,1
79600,3068.9583333333335,1,20,1
79610,541.9583333333334,2,22.5,2
79620,3068.9583333333335,1,30,1
79630,1076.9583333333333,5,36,5
79640,3068.9583333333335,1,10,1
79650,730.9583333333334,7,77.85714285714286,4
79660,2052.9583333333335,4,35,5
79680,3068.9583333333335,1,25,1
79690,3068.9583333333335,1,20,1
79700,3068.9583333333335,1,40,1
79710,1980.9583333333333,2,20,5
79720,0.9583333333333334,8,65.625,4
79730,3067.9583333333335,1,10,1
79740,3067.9583333333335,1,50,1
79750,800.9583333333334,5,34,2
79760,2210.9583333333335,2,47.5,1
79770,3067.9583333333335,1,30,1
79780,3067.9583333333335,1,20,1
79790,3067.9583333333335,1,20,1
79800,2786.9583333333335,3,33.333333333333336,1
79810,69.95833333333333,5,28,2
79820,1393.9583333333333,2,12.5,5
79950,114.95833333333333,8,46.25,4
79960,3066.9583333333335,1,50,1
79970,14.958333333333334,8,41.875,4
79980,3066.9583333333335,1,50,1
79990,21.958333333333332,4,1040,3
80000,1400.9583333333333,3,50,5
80010,3066.9583333333335,1,20,1
80020,1243.9583333333333,6,74.16666666666667,4
80030,3066.9583333333335,1,20,1
80040,3065.9583333333335,1,30,1
80060,1931.9583333333333,3,26.666666666666668,5
80070,3065.9583333333335,1,20,1
80080,3065.9583333333335,1,10,1
80090,3065.9583333333335,1,10,1
80100,3065.9583333333335,1,25,1
80110,3065.9583333333335,1,25,1
80130,3064.9583333333335,1,50,1
80140,3059.9583333333335,1,50,1
80150,1372.9583333333333,2,37.5,5
80160,1146.9583333333333,6,36.666666666666664,4
80170,3059.9583333333335,1,50,1
80180,1462.9583333333333,5,55.4,5
80190,3059.9583333333335,1,50,1
80200,1646.9583333333333,3,30,5
80210,2922.9583333333335,2,22.5,1
80220,343.9583333333333,6,121.66666666666667,4
80230,3059.9583333333335,1,20,1
80240,3059.9583333333335,1,25,1
80250,3059.9583333333335,1,25,1
80260,3059.9583333333335,1,10,1
80270,13.958333333333334,9,30,4
80280,2274.9583333333335,4,17.5,5
80290,153.95833333333334,9,57.77777777777778,4
80300,3059.9583333333335,1,10,1
80310,3059.9583333333335,1,75,1
80320,3059.9583333333335,1,25,1
80330,3059.9583333333335,1,25,1
80340,3059.9583333333335,1,30,1
80370,2632.9583333333335,2,20,1
80380,14.958333333333334,8,35.625,4
80390,3054.9583333333335,1,40,1
80410,2143.9583333333335,3,28.333333333333332,5
80420,3054.9583333333335,1,50,1
80430,2252.9583333333335,3,33.333333333333336,1
80440,2786.9583333333335,2,70,1
80450,1.9583333333333333,6,94.16666666666667,4
80460,3054.9583333333335,1,25,1
80470,3054.9583333333335,1,25,1
80480,3054.9583333333335,1,40,1
80490,1281.9583333333333,3,23.333333333333332,5
80500,288.9583333333333,5,17,2
80510,2560.9583333333335,2,20,1
80520,43.958333333333336,7,14.285714285714286,4
80530,2477.9583333333335,4,16.25,1
80540,3054.9583333333335,1,40,1
80550,28.958333333333332,9,31.11111111111111,4
80560,3054.9583333333335,1,20,1
80570,1831.9583333333333,4,42.5,5
80580,456.9583333333333,6,33.333333333333336,4
80590,233.95833333333334,8,61.25,4
80600,3054.9583333333335,1,30,1
80610,3054.9583333333335,1,20,1
80620,821.9583333333334,20,12,4
80630,3054.9583333333335,1,20,1
80640,1478.9583333333333,6,30.833333333333332,5
80650,1205.9583333333333,3,13.333333333333334,5
80660,3054.9583333333335,1,25,1
80670,2480.9583333333335,3,33.333333333333336,1
80690,621.9583333333334,4,46,2
80700,3054.9583333333335,1,20,1
80710,3054.9583333333335,1,20,1
80720,3054.9583333333335,1,15,1
80730,0.9583333333333334,3,53.333333333333336,2
80750,642.9583333333334,8,164.375,4
80760,56.958333333333336,9,10,4
80770,1465.9583333333333,3,16.666666666666668,5
80780,3053.9583333333335,1,20,1
80790,2449.9583333333335,2,30,1
80800,1400.9583333333333,2,30,5
80810,1465.9583333333333,2,75,5
80820,3053.9583333333335,1,40,1
80830,3053.9583333333335,1,10,1
80840,2735.9583333333335,2,25,1
80850,3053.9583333333335,1,20,1
80870,3052.9583333333335,1,25,1
80880,22.958333333333332,9,184.44444444444446,4
80890,365.9583333333333,9,46.666666666666664,4
80900,3051.9583333333335,1,25,1
80910,3051.9583333333335,1,50,1
80920,0.9583333333333334,8,6.75,4
80930,3051.9583333333335,1,50,1
80940,730.9583333333334,3,28.333333333333332,2
80950,288.9583333333333,4,28.75,2
80960,2906.9583333333335,2,15,1
80970,1989.9583333333333,2,20,5
80980,2193.9583333333335,3,30,5
80990,3051.9583333333335,1,10,1
81000,1461.9583333333333,6,29.166666666666668,5
81010,293.9583333333333,2,25,2
81020,3051.9583333333335,1,30,1
81030,749.9583333333334,8,51.25,4
81040,264.9583333333333,7,40,4
81050,2120.9583333333335,3,30,5
81070,114.95833333333333,7,22.857142857142858,4
81090,1393.9583333333333,1,30,5
81100,3047.9583333333335,1,20,1
81110,30.958333333333332,6,70,4
81130,3047.9583333333335,1,50,1
81140,2240.9583333333335,4,42.5,5
81150,2772.9583333333335,2,30,1
81160,953.9583333333334,5,22,2
81180,236.95833333333334,9,51.111111111111114,4
81190,48.958333333333336,2,42.5,2
81200,8.958333333333334,7,56.42857142857143,4
81210,1.9583333333333333,9,32.22222222222222,4
81220,3047.9583333333335,1,20,1
81230,3047.9583333333335,1,30,1
81240,1095.9583333333333,5,78,5
81260,191.95833333333334,9,25,4
81280,3047.9583333333335,1,20,1
81290,3047.9583333333335,1,20,1
81300,89.95833333333333,8,27.5,4
81310,2633.9583333333335,2,25,1
81320,3047.9583333333335,1,20,1
81330,1829.9583333333333,4,23.75,5
81340,3046.9583333333335,1,20,1
81350,1337.9583333333333,2,50,5
81370,2625.9583333333335,2,55,1
81390,2437.9583333333335,3,36.666666666666664,1
81400,1475.9583333333333,4,25,5
81430,3039.9583333333335,1,20,1
81440,3039.9583333333335,1,10,1
81450,730.9583333333334,4,62.5,2
81460,1393.9583333333333,2,20,5
81470,272.9583333333333,8,25,4
81480,342.9583333333333,11,53.63636363636363,4
81490,125.95833333333333,8,56.875,4
81500,3039.9583333333335,1,25,1
81510,2205.9583333333335,3,50,5
81520,3039.9583333333335,1,40,1
81530,2402.9583333333335,2,50,1
81540,1506.9583333333333,4,175,5
81550,797.9583333333334,3,28.333333333333332,2
81560,792.9583333333334,3,26.666666666666668,2
81570,3039.9583333333335,1,30,1
81580,3039.9583333333335,1,30,1
81590,2898.9583333333335,2,30,1
81600,1765.9583333333333,4,26.25,5
81610,2728.9583333333335,2,35,1
81620,3039.9583333333335,1,40,1
81630,3004.9583333333335,2,30,1
81640,21.958333333333332,28,22.5,4
81660,3039.9583333333335,1,40,1
81670,3039.9583333333335,1,30,1
81680,1138.9583333333333,7,25.714285714285715,4
81700,960.9583333333334,3,36.666666666666664,5
81710,30.958333333333332,7,124.28571428571429,4
81720,3039.9583333333335,1,15,1
81730,2556.9583333333335,2,22.5,1
81750,3039.9583333333335,1,25,1
81760,730.9583333333334,6,21.666666666666668,4
81770,1398.9583333333333,2,45,5
81780,289.9583333333333,12,18.75,4
81790,3039.9583333333335,1,50,1
81800,1639.9583333333333,5,16,5
81810,1400.9583333333333,2,40,5
81820,8.958333333333334,9,31.11111111111111,4
81830,1461.9583333333333,4,35,5
81840,3038.9583333333335,1,20,1
81850,3038.9583333333335,1,20,1
81860,1933.9583333333333,3,25,5
81870,1210.9583333333333,4,82.5,5
81880,468.9583333333333,5,63,2
81890,3038.9583333333335,1,100,1
81900,692.9583333333334,7,65,4
81910,3037.9583333333335,1,20,1
81920,1569.9583333333333,5,32,5
81930,3037.9583333333335,1,40,1
81940,69.95833333333333,9,355.55555555555554,4
81950,43.958333333333336,9,372.22222222222223,4
81960,1264.9583333333333,2,20,5
81970,1380.9583333333333,3,41.666666666666664,5
81980,2922.9583333333335,2,100,1
81990,3037.9583333333335,1,25,1
82000,3037.9583333333335,1,20,1
82010,1391.9583333333333,2,40,5
82020,3036.9583333333335,1,40,1
82030,1847.9583333333333,4,31.25,5
82040,2191.9583333333335,3,26.666666666666668,5
82050,3036.9583333333335,1,20,1
82060,3036.9583333333335,1,30,1
82070,2191.9583333333335,3,33.333333333333336,5
82080,1749.9583333333333,4,27.5,5
82110,3033.9583333333335,1,40,1
82120,0.9583333333333334,4,62.5,2
82130,3033.9583333333335,1,30,1
82140,3033.9583333333335,1,20,1
82150,0.9583333333333334,5,28,2
82160,3033.9583333333335,1,100,1
82170,3033.9583333333335,1,30,1
82180,3033.9583333333335,1,30,1
82200,2569.9583333333335,2,20,1
82210,282.9583333333333,2,40,2
82220,3033.9583333333335,1,50,1
82230,14.958333333333334,9,100,4
82240,391.9583333333333,7,43.57142857142857,4
82250,1217.9583333333333,6,95.83333333333333,4
82260,2692.9583333333335,2,30,1
82270,1749.9583333333333,4,30,5
82280,2444.9583333333335,4,28.75,1
82290,61.958333333333336,4,45,2
82300,3032.9583333333335,1,20,1
82310,274.9583333333333,9,65.55555555555556,4
82320,1826.9583333333333,5,31,5
82330,3032.9583333333335,1,50,1
82340,813.9583333333334,6,45,4
82350,271.9583333333333,1,50,2
82360,3031.9583333333335,1,25,1
82390,2210.9583333333335,1,50,1
82400,2234.9583333333335,2,40,1
82410,3030.9583333333335,1,30,1
82420,2281.9583333333335,3,25,1
82430,377.9583333333333,7,50,4
82440,2049.9583333333335,3,15,5
82450,7.958333333333333,8,168.75,4
82460,5.958333333333333,2,42.5,2
82470,3025.9583333333335,1,25,1
82480,3025.9583333333335,1,100,1
82490,2549.9583333333335,2,10,1
82500,1391.9583333333333,2,45,5
82510,1461.9583333333333,5,14,5
82520,2.9583333333333335,19,16.57894736842105,4
82530,3025.9583333333335,1,15,1
82550,2820.9583333333335,2,27.5,1
82560,3025.9583333333335,1,20,1
82570,3025.9583333333335,1,50,1
82580,3025.9583333333335,1,40,1
82600,1095.9583333333333,4,61.25,5
82620,3025.9583333333335,1,50,1
82630,3025.9583333333335,1,100,1
82640,3025.9583333333335,1,100,1
82650,1189.9583333333333,3,28.333333333333332,5
82660,0.9583333333333334,8,26.25,4
82670,62.958333333333336,12,20,4
82680,2207.9583333333335,3,56.666666666666664,5
82700,1281.9583333333333,3,23.333333333333332,5
82710,3025.9583333333335,1,15,1
82720,2416.9583333333335,2,22.5,1
82740,267.9583333333333,2,125,2
82760,3025.9583333333335,1,50,1
82780,1835.9583333333333,5,50,5
82790,2199.9583333333335,2,45,1
82800,2400.9583333333335,3,53.333333333333336,1
82830,3024.9583333333335,1,20,1
82840,1469.9583333333333,8,46.25,4
82850,3024.9583333333335,1,50,1
82860,3024.9583333333335,1,15,1
82870,12.958333333333334,11,104.54545454545455,4
82900,3023.9583333333335,1,30,1
82910,2527.9583333333335,4,28.75,1
82920,3023.9583333333335,1,30,1
82930,3023.9583333333335,1,30,1
82940,730.9583333333334,3,113.33333333333333,2
82950,3023.9583333333335,1,20,1
82960,3023.9583333333335,1,20,1
82970,414.9583333333333,2,27.5,2
82980,3023.9583333333335,1,30,1
82990,2898.9583333333335,2,20,1
83000,251.95833333333334,6,56.666666666666664,4
83040,1007.9583333333334,7,20,4
83070,1384.9583333333333,2,10,5
83080,749.9583333333334,5,31,2
83090,1400.9583333333333,2,20,5
83110,2906.9583333333335,2,200,1
83120,1734.9583333333333,9,234.44444444444446,4
83130,337.9583333333333,4,100,2
83150,1393.9583333333333,1,15,5
83160,1364.9583333333333,4,18.75,5
83170,28.958333333333332,7,25.714285714285715,4
83180,3018.9583333333335,1,30,1
83190,3018.9583333333335,1,20,1
83200,3018.9583333333335,1,25,1
83220,2444.9583333333335,2,27.5,1
83230,365.9583333333333,5,31,2
83240,2801.9583333333335,3,20,1
83260,3018.9583333333335,1,25,1
83270,3018.9583333333335,1,20,1
83280,0.9583333333333334,8,64.375,4
83290,2556.9583333333335,1,20,1
83300,3016.9583333333335,1,20,1
83310,2463.9583333333335,2,35,1
83320,939.9583333333334,5,38,2
83330,2766.9583333333335,2,25,1
83340,118.95833333333333,12,65,4
83350,8.958333333333334,9,50.55555555555556,4
83360,1070.9583333333333,3,46.666666666666664,5
83370,3016.9583333333335,1,10,1
83380,730.9583333333334,4,28.75,2
83390,3016.9583333333335,1,25,1
83400,3016.9583333333335,1,30,1
83410,2191.9583333333335,2,17.5,1
83420,456.9583333333333,2,22.5,2
83430,3016.9583333333335,1,500,1
83440,3011.9583333333335,1,25,1
83450,1968.9583333333333,4,72.5,5
83460,651.9583333333334,6,25,4
83470,3011.9583333333335,1,20,1
83480,3011.9583333333335,1,20,1
83490,8.958333333333334,15,43.666666666666664,4
83500,14.958333333333334,9,481.1111111111111,4
83510,2094.9583333333335,2,27.5,5
83520,1377.9583333333333,3,250,5
83530,2191.9583333333335,1,50,1
83540,2206.9583333333335,2,30,1
83570,2191.9583333333335,4,58.75,5
83580,3011.9583333333335,1,15,1
83590,64.95833333333333,6,30,4
83600,3011.9583333333335,1,20,1
83610,1503.9583333333333,6,16.666666666666668,5
83620,14.958333333333334,8,27.5,4
83630,2728.9583333333335,4,28.75,1
83640,3011.9583333333335,1,25,1
83660,1114.9583333333333,2,42.5,5
83680,280.9583333333333,2,42.5,2
83700,338.9583333333333,8,110,4
83710,3009.9583333333335,1,25,1
83720,3009.9583333333335,1,40,1
83730,3009.9583333333335,1,30,1
83740,2566.9583333333335,2,45,1
83750,3009.9583333333335,1,50,1
83760,3009.9583333333335,1,70,1
83780,1539.9583333333333,5,28,5
83790,1898.9583333333333,3,40,5
83810,2556.9583333333335,2,37.5,1
83820,3004.9583333333335,1,20,1
83830,398.9583333333333,4,22.5,2
83840,3004.9583333333335,1,30,1
83850,211.95833333333334,5,29,2
83860,3004.9583333333335,1,20,1
83880,3004.9583333333335,1,20,1
83890,385.9583333333333,8,36.25,4
83900,3004.9583333333335,1,40,1
83910,580.9583333333334,6,46.666666666666664,4
83920,973.9583333333334,3,58.666666666666664,5
83930,3004.9583333333335,1,10,1
83950,2057.9583333333335,2,30,5
83960,2826.9583333333335,2,75,1
83970,267.9583333333333,5,180,2
83980,3004.9583333333335,1,40,1
83990,1400.9583333333333,5,38,5
84000,3004.9583333333335,1,200,1
84010,3004.9583333333335,1,3e3,3
84020,3004.9583333333335,1,2500,3
84050,3004.9583333333335,1,3e3,3
84060,3004.9583333333335,1,30,1
84080,2085.9583333333335,2,40,5
84090,2064.9583333333335,2,30,5
84100,2581.9583333333335,2,17.5,1
84110,377.9583333333333,8,50,4
84120,747.9583333333334,7,25,4
84130,2094.9583333333335,3,36.666666666666664,5
84140,365.9583333333333,4,23.75,2
84150,2045.9583333333333,2,15,5
84160,1076.9583333333333,5,40,5
84170,1028.9583333333333,6,30,4
84180,3003.9583333333335,1,15,1
84190,3002.9583333333335,1,20,1
84200,1379.9583333333333,2,30,5
84210,3002.9583333333335,1,30,1
84220,3002.9583333333335,1,50,1
84230,3002.9583333333335,1,50,1
84260,14.958333333333334,7,171.42857142857142,4
84270,2997.9583333333335,1,15,1
84280,195.95833333333334,11,24.09090909090909,4
84290,2997.9583333333335,1,10,1
84300,791.9583333333334,2,20,2
84320,2997.9583333333335,1,15,1
84330,761.9583333333334,6,35,4
84340,2730.9583333333335,2,25,1
84350,2281.9583333333335,2,150,1
84360,1386.9583333333333,2,25,5
84370,2997.9583333333335,1,25,1
84400,2997.9583333333335,1,40,1
84410,1182.9583333333333,6,57.5,4
84420,2997.9583333333335,1,25,1
84430,1035.9583333333333,3,26.666666666666668,5
84440,2064.9583333333335,2,30,5
84450,2997.9583333333335,1,8,1
84460,1891.9583333333333,4,23.75,5
84470,2997.9583333333335,1,30,1
84480,2997.9583333333335,1,20,1
84490,2210.9583333333335,3,46.666666666666664,5
84500,2997.9583333333335,1,25,1
84510,1856.9583333333333,4,26.25,5
84520,2633.9583333333335,2,100,1
84530,2997.9583333333335,1,30,1
84540,1335.9583333333333,2,125,5
84550,2997.9583333333335,1,25,1
84560,1146.9583333333333,6,116.66666666666667,4
84570,2995.9583333333335,1,40,1
84580,2995.9583333333335,1,20,1
84610,2995.9583333333335,1,40,1
84620,2991.9583333333335,1,30,1
84640,2991.9583333333335,1,25,1
84650,1386.9583333333333,2,40,5
84660,2073.9583333333335,2,25,5
84670,1386.9583333333333,2,40,5
84680,1379.9583333333333,2,50,5
84690,2479.9583333333335,2,20,1
84700,2991.9583333333335,1,20,1
84710,2991.9583333333335,1,20,1
84720,2001.9583333333333,2,32.5,5
84730,2374.9583333333335,2,30,1
84740,2991.9583333333335,1,10,1
84750,1680.9583333333333,3,26.666666666666668,5
84760,65.95833333333333,7,20.714285714285715,4
84770,595.9583333333334,7,22.857142857142858,4
84780,2991.9583333333335,1,25,1
84790,0.9583333333333334,8,33.75,4
84800,2991.9583333333335,1,50,1
84810,1119.9583333333333,2,22.5,5
84820,1030.9583333333333,6,30.833333333333332,4
84830,2990.9583333333335,1,20,1
84840,2576.9583333333335,2,30,1
84850,2210.9583333333335,3,23.333333333333332,5
84870,2519.9583333333335,2,17.5,1
84880,2990.9583333333335,1,25,1
84890,1393.9583333333333,2,10,5
84900,23.958333333333332,10,34.8,4
84930,2989.9583333333335,1,50,1
84940,1462.9583333333333,5,68,5
84950,2989.9583333333335,1,50,1
84960,0.9583333333333334,5,48,2
84970,2989.9583333333335,1,150,1
84980,2989.9583333333335,1,40,1
85000,2206.9583333333335,2,25,1
85010,2556.9583333333335,2,20,1
85020,2988.9583333333335,1,25,1
85030,2988.9583333333335,1,30,1
85040,12.958333333333334,10,34,4
85050,2988.9583333333335,1,25,1
85060,1386.9583333333333,4,250,5
85070,2745.9583333333335,2,45,1
85080,2484.9583333333335,3,25,1
85090,2444.9583333333335,2,25,1
85100,2984.9583333333335,1,20,1
85110,0.9583333333333334,9,42.22222222222222,4
85120,2556.9583333333335,2,27.5,1
85130,1105.9583333333333,6,41.666666666666664,4
85140,230.95833333333334,5,80,2
85150,1826.9583333333333,4,50,5
85180,2984.9583333333335,1,50,1
85190,2078.9583333333335,2,25,5
85210,2984.9583333333335,1,30,1
85220,2984.9583333333335,1,10,1
85230,2984.9583333333335,1,20,1
85240,2983.9583333333335,1,30,1
85250,5.958333333333333,8,32.5,4
85280,2981.9583333333335,1,25,1
85290,1328.9583333333333,2,25,5
85300,2981.9583333333335,1,20,1
85310,2085.9583333333335,2,55,5
85330,2981.9583333333335,1,100,1
85340,62.958333333333336,10,24.5,4
85350,2556.9583333333335,2,10,1
85370,2981.9583333333335,1,50,1
85380,2232.9583333333335,2,45,1
85400,2556.9583333333335,2,20,1
85410,2980.9583333333335,1,20,1
85420,372.9583333333333,4,15,2
85430,2980.9583333333335,1,40,1
85440,1125.9583333333333,2,15,5
85450,2980.9583333333335,1,25,1
85460,2057.9583333333335,2,22.5,5
85470,2330.9583333333335,3,17.666666666666668,1
85480,2980.9583333333335,1,25,1
85490,986.9583333333334,8,23.125,4
85500,266.9583333333333,9,94.44444444444444,4
85510,2980.9583333333335,1,40,1
85520,1490.9583333333333,6,64.16666666666667,5
85540,2749.9583333333335,4,10,1
85550,1406.9583333333333,2,30,5
85560,2980.9583333333335,1,40,1
85570,2980.9583333333335,1,50,1
85580,2980.9583333333335,1,10,1
85590,2556.9583333333335,2,27.5,1
85600,2164.9583333333335,3,20,5
85610,2980.9583333333335,1,40,1
85630,1735.9583333333333,7,100,4
85640,2980.9583333333335,1,30,1
85650,64.95833333333333,9,30,4
85660,2980.9583333333335,1,50,1
85670,1625.9583333333333,6,33.333333333333336,5
85680,2283.9583333333335,2,25,1
85690,2980.9583333333335,1,20,1
85700,2980.9583333333335,1,50,1
85710,2756.9583333333335,2,27.5,1
85720,2976.9583333333335,1,30,1
85730,29.958333333333332,6,45.833333333333336,4
85740,2976.9583333333335,1,30,1
85750,92.95833333333333,9,38.888888888888886,4
85780,401.9583333333333,10,32.5,4
85800,2976.9583333333335,1,25,1
85810,2976.9583333333335,1,20,1
85820,2976.9583333333335,1,50,1
85830,1035.9583333333333,3,20,5
85850,2976.9583333333335,1,40,1
85860,1119.9583333333333,2,42.5,5
85870,275.9583333333333,3,66.66666666666667,2
85880,1096.9583333333333,4,25,5
85890,2976.9583333333335,1,10,1
85900,2976.9583333333335,1,20,1
85910,2976.9583333333335,1,40,1
85920,2976.9583333333335,1,50,1
85930,14.958333333333334,9,61.666666666666664,4
85940,2566.9583333333335,2,25,1
85950,2430.9583333333335,3,28.333333333333332,1
85960,575.9583333333334,4,25,2
85970,1393.9583333333333,2,50,5
85980,2820.9583333333335,2,75,1
85990,26.958333333333332,16,27.5,4
86000,1393.9583333333333,2,25,5
86030,2976.9583333333335,1,30,1
86040,2976.9583333333335,1,20,1
86050,540.9583333333334,3,15,2
86060,2976.9583333333335,1,30,1
86070,1379.9583333333333,2,25,5
86080,29.958333333333332,2,52.5,2
86090,2976.9583333333335,1,30,1
86100,2976.9583333333335,1,25,1
86110,2976.9583333333335,1,10,1
86120,218.95833333333334,11,50.90909090909091,4
86130,1919.9583333333333,2,15,5
86140,2976.9583333333335,1,50,1
86170,2975.9583333333335,1,25,1
86180,1.9583333333333333,9,21.11111111111111,4
86190,1391.9583333333333,2,50,5
86200,2974.9583333333335,1,20,1
86210,2255.9583333333335,2,25,1
86220,1856.9583333333333,3,36.666666666666664,5
86230,288.9583333333333,9,67.77777777777777,4
86240,1162.9583333333333,6,29.166666666666668,4
86250,2974.9583333333335,1,25,1
86260,792.9583333333334,2,50,2
86270,238.95833333333334,2,107.5,2
86280,2974.9583333333335,1,20,1
86300,96.95833333333333,4,45,2
86310,2191.9583333333335,3,23.333333333333332,5
86320,2974.9583333333335,1,20,1
86330,464.9583333333333,4,18.75,2
86340,100.95833333333333,9,30,4
86350,2974.9583333333335,1,10,1
86370,730.9583333333334,2,12.5,2
86380,1337.9583333333333,3,21.666666666666668,5
86390,0.9583333333333334,8,18.75,4
86410,2218.9583333333335,2,27.5,1
86420,2970.9583333333335,1,50,1
86430,33.958333333333336,9,44.44444444444444,4
86440,2283.9583333333335,4,32.5,5
86450,1714.9583333333333,4,28.75,5
86460,2970.9583333333335,1,25,1
86470,2723.9583333333335,2,42.5,1
86480,2970.9583333333335,1,40,1
86490,2970.9583333333335,1,20,1
86500,2970.9583333333335,1,15,1
86510,2970.9583333333335,1,25,1
86520,2015.9583333333333,3,50,5
86530,2970.9583333333335,1,30,1
86540,2970.9583333333335,1,50,1
86550,2970.9583333333335,1,10,1
86560,1162.9583333333333,3,20,5
86570,2970.9583333333335,1,25,1
86580,30.958333333333332,5,54,2
86590,2970.9583333333335,1,10,1
86600,338.9583333333333,3,33.333333333333336,2
86610,1393.9583333333333,2,30,5
86620,994.9583333333334,3,23.333333333333332,5
86630,1469.9583333333333,2,25,5
86640,2970.9583333333335,1,20,1
86650,1938.9583333333333,2,25,5
86670,617.9583333333334,3,233.33333333333334,2
86690,2969.9583333333335,1,50,1
86700,2969.9583333333335,1,30,1
86710,2969.9583333333335,1,40,1
86720,2556.9583333333335,2,22.5,1
86730,2969.9583333333335,1,20,1
86740,2969.9583333333335,1,30,1
86750,2969.9583333333335,1,20,1
86760,2969.9583333333335,1,25,1
86770,2969.9583333333335,1,15,1
86780,1118.9583333333333,3,30,5
86790,1393.9583333333333,2,32.5,5
86800,2968.9583333333335,1,25,1
86810,2968.9583333333335,1,10,1
86820,2546.9583333333335,2,15,1
86830,2968.9583333333335,1,75,1
86840,2709.9583333333335,2,15,1
86850,30.958333333333332,8,893.75,3
86860,2967.9583333333335,1,10,1
86870,1475.9583333333333,6,29.166666666666668,5
86880,575.9583333333334,5,38,2
86890,2967.9583333333335,1,25,1
86900,243.95833333333334,7,62.857142857142854,4
86910,2967.9583333333335,1,15,1
86920,2967.9583333333335,1,10,1
86930,2967.9583333333335,1,50,1
86940,2967.9583333333335,1,50,1
86950,2967.9583333333335,1,30,1
86960,20.958333333333332,9,150,4
86970,2967.9583333333335,1,20,1
86980,2045.9583333333333,2,35,5
86990,2556.9583333333335,2,30,1
87010,813.9583333333334,12,10.833333333333334,4
87030,96.95833333333333,8,20,4
87040,2206.9583333333335,3,7.333333333333333,5
87050,610.9583333333334,3,40,2
87060,1835.9583333333333,4,26.25,5
87070,923.9583333333334,5,67,2
87080,2150.9583333333335,3,76.66666666666667,5
87090,82.95833333333333,2,27.5,2
87100,1169.9583333333333,6,20,4
87110,2962.9583333333335,1,20,1
87120,2962.9583333333335,1,20,1
87130,1422.9583333333333,5,160,5
87140,2962.9583333333335,1,10,1
87150,1562.9583333333333,5,29,5
87160,190.95833333333334,14,105.71428571428571,4
87170,1461.9583333333333,6,40.833333333333336,5
87180,338.9583333333333,9,151.11111111111111,4
87190,2962.9583333333335,1,10,1
87200,142.95833333333334,5,80,2
87220,1889.9583333333333,4,52.5,5
87230,2556.9583333333335,3,30,1
87240,21.958333333333332,9,56.111111111111114,4
87250,2799.9583333333335,2,55,1
87260,181.95833333333334,8,13.75,4
87270,2203.9583333333335,2,22.5,1
87280,2962.9583333333335,1,10,1
87290,1099.9583333333333,6,63.333333333333336,4
87300,2077.9583333333335,2,30,5
87310,2962.9583333333335,1,40,1
87320,1386.9583333333333,2,17.5,5
87330,2962.9583333333335,1,20,1
87340,1380.9583333333333,2,20,5
87350,70.95833333333333,3,26.666666666666668,2
87360,2962.9583333333335,1,10,1
87370,2962.9583333333335,1,35,1
87380,2962.9583333333335,1,10,1
87390,2962.9583333333335,1,30,1
87400,1966.9583333333333,3,26.666666666666668,5
87410,2962.9583333333335,1,25,1
87420,22.958333333333332,9,57.77777777777778,4
87430,2290.9583333333335,3,21.666666666666668,1
87440,730.9583333333334,7,121.42857142857143,4
87450,2962.9583333333335,1,60,1
87470,511.9583333333333,19,31.57894736842105,4
87480,1386.9583333333333,2,20,5
87490,2962.9583333333335,1,30,1
87500,2962.9583333333335,1,100,1
87550,16.958333333333332,7,27.142857142857142,4
87560,2961.9583333333335,1,30,1
87570,2961.9583333333335,1,30,1
87580,2961.9583333333335,1,30,1
87590,2961.9583333333335,1,30,1
87600,2961.9583333333335,1,20,1
87680,2960.9583333333335,1,15,1
87690,2172.9583333333335,4,25,5
87700,2960.9583333333335,1,30,1
87710,2960.9583333333335,1,100,1
87720,2960.9583333333335,1,100,1
87730,2115.9583333333335,3,56.666666666666664,5
87740,618.9583333333334,18,35.833333333333336,4
87750,2960.9583333333335,1,30,1
87760,2406.9583333333335,2,22.5,1
87770,2960.9583333333335,1,150,1
87780,408.9583333333333,2,37.5,2
87790,62.958333333333336,3,500,2
87800,2960.9583333333335,1,15,1
87810,2437.9583333333335,2,55,1
